Phenotype Code,Phenotype Description,UK Biobank Data Showcase Link,Sex,File,wget command,AWS File,Dropbox File,md5s
Z00,Diagnoses - main ICD10: Z00 General examination and investigation of persons without complaint or reported diagnosis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z00,male,Z00.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z00.gwas.imputed_v3.male.tsv.bgz -O Z00.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z00.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/bdc8v0p2kueyjw1/Z00.gwas.imputed_v3.male.tsv.bgz?dl=0,5c9d063cef62021e9c4efafff67df9e1
Z01,Diagnoses - main ICD10: Z01 Other special examinations and investigations of persons without complaint or reported diagnosis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z01,both_sexes,Z01.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.both_sexes.tsv.bgz -O Z01.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/7oq38i4a9dp5sw0/Z01.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,f56788129970669d49529ad68559f428
Z01,Diagnoses - main ICD10: Z01 Other special examinations and investigations of persons without complaint or reported diagnosis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z01,female,Z01.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.female.tsv.bgz -O Z01.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/ivn9g1c2prnhv81/Z01.gwas.imputed_v3.female.tsv.bgz?dl=0,8fa5e367fd951352b291c2afc5f4474b
Z01,Diagnoses - main ICD10: Z01 Other special examinations and investigations of persons without complaint or reported diagnosis,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z01,male,Z01.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.male.tsv.bgz -O Z01.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z01.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/az6t6qompg6kerc/Z01.gwas.imputed_v3.male.tsv.bgz?dl=0,25045f2d244ada2e1e437b764d3f422a
Z03,Diagnoses - main ICD10: Z03 Medical observation and evaluation for suspected diseases and conditions,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z03,both_sexes,Z03.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.both_sexes.tsv.bgz -O Z03.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/bgpknag1t56k0vg/Z03.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,d90dd51ebc7a7beed0233d7a0b21930a
Z03,Diagnoses - main ICD10: Z03 Medical observation and evaluation for suspected diseases and conditions,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z03,female,Z03.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.female.tsv.bgz -O Z03.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/uw6apylb584d1ky/Z03.gwas.imputed_v3.female.tsv.bgz?dl=0,ff8d570cdccddfb0180a0d0ab0cfa710
Z03,Diagnoses - main ICD10: Z03 Medical observation and evaluation for suspected diseases and conditions,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z03,male,Z03.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.male.tsv.bgz -O Z03.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z03.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/1ovzzvlgnk5cbr8/Z03.gwas.imputed_v3.male.tsv.bgz?dl=0,e8448c80542bd322199d1945a835d9cc
Z04,Diagnoses - main ICD10: Z04 Examination and observation for other reasons,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z04,both_sexes,Z04.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.both_sexes.tsv.bgz -O Z04.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/jt3128q9pt3oran/Z04.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,b19a121718964fd6fbec6e7a7234158a
Z04,Diagnoses - main ICD10: Z04 Examination and observation for other reasons,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z04,female,Z04.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.female.tsv.bgz -O Z04.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/1jkhcq3ds5n1pxl/Z04.gwas.imputed_v3.female.tsv.bgz?dl=0,b3bd44694ab334b57eef63bed0180583
Z04,Diagnoses - main ICD10: Z04 Examination and observation for other reasons,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z04,male,Z04.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.male.tsv.bgz -O Z04.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z04.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/3hunom4q9p8kzaj/Z04.gwas.imputed_v3.male.tsv.bgz?dl=0,93ec06096be0a338508a53e980540300
Z08,Diagnoses - main ICD10: Z08 Follow-up examination after treatment for malignant neoplasm,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z08,both_sexes,Z08.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.both_sexes.tsv.bgz -O Z08.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/swxty3y4htgcf82/Z08.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,eb6cc0b82e2fbefc643bb75dd5374bca
Z08,Diagnoses - main ICD10: Z08 Follow-up examination after treatment for malignant neoplasm,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z08,female,Z08.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.female.tsv.bgz -O Z08.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/te1dwhghdvm89d4/Z08.gwas.imputed_v3.female.tsv.bgz?dl=0,9ac400a70a5a18c85e813f63ca15fbbd
Z08,Diagnoses - main ICD10: Z08 Follow-up examination after treatment for malignant neoplasm,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z08,male,Z08.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.male.tsv.bgz -O Z08.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z08.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/9u5x2232h11qqv2/Z08.gwas.imputed_v3.male.tsv.bgz?dl=0,05aeaf24c75fb629ebdd7b736aee277c
Z09,Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z09,both_sexes,Z09.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.both_sexes.tsv.bgz -O Z09.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ofekg2iu0wnx6qz/Z09.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,51ae9b227c6da688754eb258af342c81
Z09,Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z09,female,Z09.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.female.tsv.bgz -O Z09.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/whsjmm7yzvmsoun/Z09.gwas.imputed_v3.female.tsv.bgz?dl=0,6fccf6acc4af5518d713463cabb7fe12
Z09,Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z09,male,Z09.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.male.tsv.bgz -O Z09.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z09.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/vt19wme5pfpv1b6/Z09.gwas.imputed_v3.male.tsv.bgz?dl=0,562d56a5d3a89996a5665792e05a65ce
Z11,Diagnoses - main ICD10: Z11 Special screening examination for infectious and parasitic diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z11,both_sexes,Z11.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.both_sexes.tsv.bgz -O Z11.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/zkp12xqvdes55o7/Z11.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,ac2707fb0ecbe80fea082cd37d89bef5
Z11,Diagnoses - main ICD10: Z11 Special screening examination for infectious and parasitic diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z11,female,Z11.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.female.tsv.bgz -O Z11.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/o3yhf5a3764bp0o/Z11.gwas.imputed_v3.female.tsv.bgz?dl=0,453dc14e0645d29dfd5750a1d553e125
Z11,Diagnoses - main ICD10: Z11 Special screening examination for infectious and parasitic diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z11,male,Z11.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.male.tsv.bgz -O Z11.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z11.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/zsyhe51m0js1wps/Z11.gwas.imputed_v3.male.tsv.bgz?dl=0,293dabc4f8f06f7fce6d2cb445ba94ad
Z12,Diagnoses - main ICD10: Z12 Special screening examination for neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z12,both_sexes,Z12.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.both_sexes.tsv.bgz -O Z12.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/0iyoybka1sbqz18/Z12.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,b529b3a5d69eea35bff4389105869f49
Z12,Diagnoses - main ICD10: Z12 Special screening examination for neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z12,female,Z12.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.female.tsv.bgz -O Z12.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/1y7ezbecwpn0i9i/Z12.gwas.imputed_v3.female.tsv.bgz?dl=0,b7694eca793c924c6d39232bb6b5a8dc
Z12,Diagnoses - main ICD10: Z12 Special screening examination for neoplasms,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z12,male,Z12.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.male.tsv.bgz -O Z12.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z12.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/0ozqreeu1wifug5/Z12.gwas.imputed_v3.male.tsv.bgz?dl=0,c8b640c22dc633c0c455ef877899213c
Z13,Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z13,both_sexes,Z13.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.both_sexes.tsv.bgz -O Z13.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/o6w6zo7ewjl12p3/Z13.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,1cbbb1ed1bac49bd86483a01adf1dfb2
Z13,Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z13,female,Z13.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.female.tsv.bgz -O Z13.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/cfmxwmcbp7io1r6/Z13.gwas.imputed_v3.female.tsv.bgz?dl=0,ba7202ab537d6e694e08c933f857fa47
Z13,Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z13,male,Z13.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.male.tsv.bgz -O Z13.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z13.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/k1tpwc2jjb8yug0/Z13.gwas.imputed_v3.male.tsv.bgz?dl=0,2d00f2e14ee2f569ce7f8862432a4d6c
Z29,Diagnoses - main ICD10: Z29 Need for other prophylactic measures,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z29,both_sexes,Z29.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z29.gwas.imputed_v3.both_sexes.tsv.bgz -O Z29.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z29.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/1at8el49pigjhsp/Z29.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,3604dc56a2c78150b3f8ce2fc1a16c7c
Z30,Diagnoses - main ICD10: Z30 Contraceptive management,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z30,both_sexes,Z30.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.both_sexes.tsv.bgz -O Z30.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ji17pbfx93y5i10/Z30.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,b64895c39e57a19e227118fc2e2ab40f
Z30,Diagnoses - main ICD10: Z30 Contraceptive management,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z30,female,Z30.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.female.tsv.bgz -O Z30.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/0ak0sjbykwn5w7r/Z30.gwas.imputed_v3.female.tsv.bgz?dl=0,9a648ec7a8732908f4ce242c9174f5f2
Z30,Diagnoses - main ICD10: Z30 Contraceptive management,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z30,male,Z30.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.male.tsv.bgz -O Z30.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z30.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/qe5dv6mp69toswl/Z30.gwas.imputed_v3.male.tsv.bgz?dl=0,aadadb0166676cbd6b0d862951bd7ec4
Z31,Diagnoses - main ICD10: Z31 Procreative management,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z31,both_sexes,Z31.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z31.gwas.imputed_v3.both_sexes.tsv.bgz -O Z31.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z31.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/x54kxl84w1wqfg3/Z31.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,2cabb4ac69ea51057e38141be9ac07f5
Z34,Diagnoses - main ICD10: Z34 Supervision of normal pregnancy,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z34,both_sexes,Z34.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z34.gwas.imputed_v3.both_sexes.tsv.bgz -O Z34.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z34.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ajgcg8eeqoxl3d4/Z34.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,2c8d05d6dde8e932368acbc24391f7fe
Z34,Diagnoses - main ICD10: Z34 Supervision of normal pregnancy,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z34,female,Z34.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z34.gwas.imputed_v3.female.tsv.bgz -O Z34.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z34.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/3cu6pjokir6r9dj/Z34.gwas.imputed_v3.female.tsv.bgz?dl=0,52fd5abaea74e7a7e9b0fbdb935d5aa6
Z35,Diagnoses - main ICD10: Z35 Supervision of high-risk pregnancy,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z35,both_sexes,Z35.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z35.gwas.imputed_v3.both_sexes.tsv.bgz -O Z35.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z35.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/v354t6nzihsead9/Z35.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,72b7bf69b84dc444a453378ea584981e
Z35,Diagnoses - main ICD10: Z35 Supervision of high-risk pregnancy,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z35,female,Z35.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z35.gwas.imputed_v3.female.tsv.bgz -O Z35.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z35.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/l5aohmokw161mxy/Z35.gwas.imputed_v3.female.tsv.bgz?dl=0,1fadbe5a4f4c08167d4e8a2773497ba7
Z36,Diagnoses - main ICD10: Z36 Antenatal screening,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z36,both_sexes,Z36.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z36.gwas.imputed_v3.both_sexes.tsv.bgz -O Z36.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z36.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/cevvyi970wkusg7/Z36.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,2d5cb4fc561b661d0d1df5d069aa0de5
Z36,Diagnoses - main ICD10: Z36 Antenatal screening,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z36,female,Z36.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z36.gwas.imputed_v3.female.tsv.bgz -O Z36.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z36.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/za40tuz8p4itdc5/Z36.gwas.imputed_v3.female.tsv.bgz?dl=0,cecb8e2302affce477318c4a30d9087f
Z39,Diagnoses - main ICD10: Z39 Postpartum care and examination,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z39,both_sexes,Z39.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z39.gwas.imputed_v3.both_sexes.tsv.bgz -O Z39.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z39.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/emqtbc3w4nuowjb/Z39.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,54e5866c9d9a833c45fe62862248cd31
Z39,Diagnoses - main ICD10: Z39 Postpartum care and examination,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z39,female,Z39.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z39.gwas.imputed_v3.female.tsv.bgz -O Z39.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z39.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/fjsnl9mx3h8g5p8/Z39.gwas.imputed_v3.female.tsv.bgz?dl=0,db68f0e4434b324f0c1f7c1149e34324
Z40,Diagnoses - main ICD10: Z40 Prophylactic surgery,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=Z40,both_sexes,Z40.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z40.gwas.imputed_v3.both_sexes.tsv.bgz -O Z40.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/Z40.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/brktt7hm78xbz31/Z40.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,48fdc47bb076f2899130ab0647140ca3
